Lake,Year,Season,n_taxa,n_taxa_listed,group,period,island_oikos,in_oikos_core_19,in_focus_23,match_status,name_display
Rasa Serra Devassa,2025,Autumn,9,,macro,2025,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2008,Spring,2,127,macrophyte,historical,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2010,Summer,3,127,macrophyte,historical,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2011,Spring,9,127,macrophyte,historical,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2012,Summer,10,127,macrophyte,historical,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2008,Spring,21,279,phyto,historical,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2008,Autumn,19,279,phyto,historical,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2009,Winter,21,279,phyto,historical,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2009,Summer,27,279,phyto,historical,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2010,Winter,32,279,phyto,historical,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2010,Summer,22,279,phyto,historical,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2011,Winter,15,279,phyto,historical,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2011,Spring,34,279,phyto,historical,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2011,Summer,17,279,phyto,historical,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2011,Autumn,22,279,phyto,historical,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2012,Winter,27,279,phyto,historical,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2012,Spring,27,279,phyto,historical,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2012,Summer,27,279,phyto,historical,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2012,Autumn,19,279,phyto,historical,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2018,Winter,20,,phyto,2018,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2018,Spring,21,,phyto,2018,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2018,Summer,11,,phyto,2018,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2018,Autumn,16,,phyto,2018,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2024,Winter,12,,phyto,2024,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2024,Spring,16,,phyto,2024,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2024,Summer,11,,phyto,2024,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2024,Autumn,10,,phyto,2024,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2025,Winter,8,,phyto,2025,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2025,Spring,9,,phyto,2025,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2025,Summer,9,,phyto,2025,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2025,Autumn,11,,phyto,2025,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2024,Winter,12,,phyto_incl_bacillariophyta,2024,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2024,Spring,17,,phyto_incl_bacillariophyta,2024,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2024,Summer,13,,phyto_incl_bacillariophyta,2024,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2024,Autumn,12,,phyto_incl_bacillariophyta,2024,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2025,Winter,8,,phyto_incl_bacillariophyta,2025,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2025,Spring,9,,phyto_incl_bacillariophyta,2025,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2025,Summer,12,,phyto_incl_bacillariophyta,2025,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2025,Autumn,11,,phyto_incl_bacillariophyta,2025,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Serra Devassa,2025,Spring,0,,zoo,2025,Sao Miguel,False,True,matched,Rasa Serra Devassa
Rasa Sete Cidades,2008,Spring,14,412,diatom,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2008,Autumn,15,412,diatom,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2009,Winter,35,412,diatom,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2009,Autumn,21,412,diatom,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2010,Winter,27,412,diatom,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2010,Summer,17,412,diatom,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2011,Winter,18,412,diatom,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2011,Spring,28,412,diatom,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2011,Summer,31,412,diatom,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2011,Autumn,35,412,diatom,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2012,Winter,42,412,diatom,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2012,Spring,35,412,diatom,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2012,Summer,28,412,diatom,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2012,Autumn,18,412,diatom,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2015,Autumn,18,,diatom,2015,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2016,Winter,21,,diatom,2016,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2016,Spring,24,,diatom,2016,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2016,Summer,22,,diatom,2016,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2016,Autumn,18,,diatom,2016,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2017,Autumn,26,,diatom,2017_2018,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2018,Winter,15,,diatom,2017_2018,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2018,Spring,17,,diatom,2017_2018,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2018,Summer,18,,diatom,2017_2018,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2024,Winter,39,,diatom,2024,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2024,Spring,36,,diatom,2024,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2024,Summer,35,,diatom,2024,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2024,Autumn,27,,diatom,2024,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2025,Winter,24,,diatom,2025,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2025,Spring,27,,diatom,2025,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2025,Summer,23,,diatom,2025,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2025,Autumn,28,,diatom,2025,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2008,Spring,12,156,macro,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2008,Summer,9,156,macro,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2008,Autumn,3,156,macro,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2009,Winter,7,156,macro,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2009,Summer,3,156,macro,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2010,Winter,8,156,macro,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2010,Summer,12,156,macro,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2011,Winter,4,156,macro,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2011,Spring,7,156,macro,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2011,Summer,6,156,macro,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2011,Autumn,10,156,macro,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2012,Winter,7,156,macro,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2012,Spring,6,156,macro,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2012,Summer,6,156,macro,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2012,Autumn,3,156,macro,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2018,Spring,9,121.0,macro,2018,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2024,Winter,10,,macro,2024,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2024,Spring,8,,macro,2024,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2024,Summer,4,,macro,2024,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2024,Autumn,5,,macro,2024,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2025,Winter,9,,macro,2025,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2025,Spring,3,,macro,2025,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2025,Summer,3,,macro,2025,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2025,Autumn,4,,macro,2025,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2008,Spring,2,127,macrophyte,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2010,Summer,4,127,macrophyte,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2011,Spring,5,127,macrophyte,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2012,Summer,7,127,macrophyte,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2008,Spring,7,279,phyto,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2008,Autumn,11,279,phyto,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2009,Winter,5,279,phyto,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2009,Summer,12,279,phyto,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2010,Winter,8,279,phyto,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2010,Summer,5,279,phyto,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2011,Winter,6,279,phyto,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2011,Spring,12,279,phyto,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2011,Summer,8,279,phyto,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2011,Autumn,12,279,phyto,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2012,Winter,10,279,phyto,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2012,Spring,10,279,phyto,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2012,Summer,7,279,phyto,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2012,Autumn,8,279,phyto,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2018,Winter,3,,phyto,2018,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2018,Spring,5,,phyto,2018,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2018,Summer,3,,phyto,2018,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2018,Autumn,4,,phyto,2018,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2024,Winter,3,,phyto,2024,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2024,Spring,4,,phyto,2024,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2024,Summer,6,,phyto,2024,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2024,Autumn,6,,phyto,2024,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2025,Winter,4,,phyto,2025,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2025,Spring,5,,phyto,2025,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2025,Summer,5,,phyto,2025,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2025,Autumn,4,,phyto,2025,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2024,Winter,4,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2024,Spring,5,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2024,Summer,7,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2024,Autumn,7,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2025,Winter,5,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2025,Spring,5,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2025,Summer,6,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2025,Autumn,4,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2011,Summer,15,110,zoo,historical,Sao Miguel,True,True,matched,Rasa Sete Cidades
Rasa Sete Cidades,2025,Spring,7,,zoo,2025,Sao Miguel,True,True,matched,Rasa Sete Cidades
Santiago,2008,Spring,26,412,diatom,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2009,Autumn,28,412,diatom,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2010,Winter,20,412,diatom,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2011,Autumn,24,412,diatom,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2012,Winter,36,412,diatom,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2012,Spring,36,412,diatom,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2012,Summer,29,412,diatom,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2012,Autumn,29,412,diatom,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2015,Autumn,21,,diatom,2015,Sao Miguel,True,True,matched,Santiago
Santiago,2016,Summer,33,,diatom,2016,Sao Miguel,True,True,matched,Santiago
Santiago,2016,Autumn,20,,diatom,2016,Sao Miguel,True,True,matched,Santiago
Santiago,2016,Autumn,20,,diatom,2016,Sao Miguel,True,True,matched,Santiago
Santiago,2017,Autumn,21,,diatom,2017_2018,Sao Miguel,True,True,matched,Santiago
Santiago,2018,Winter,18,,diatom,2017_2018,Sao Miguel,True,True,matched,Santiago
Santiago,2018,Spring,20,,diatom,2017_2018,Sao Miguel,True,True,matched,Santiago
Santiago,2018,Summer,16,,diatom,2017_2018,Sao Miguel,True,True,matched,Santiago
Santiago,2024,Winter,18,,diatom,2024,Sao Miguel,True,True,matched,Santiago
Santiago,2024,Spring,9,,diatom,2024,Sao Miguel,True,True,matched,Santiago
Santiago,2024,Summer,19,,diatom,2024,Sao Miguel,True,True,matched,Santiago
Santiago,2024,Autumn,12,,diatom,2024,Sao Miguel,True,True,matched,Santiago
Santiago,2025,Winter,16,,diatom,2025,Sao Miguel,True,True,matched,Santiago
Santiago,2025,Spring,16,,diatom,2025,Sao Miguel,True,True,matched,Santiago
Santiago,2025,Summer,13,,diatom,2025,Sao Miguel,True,True,matched,Santiago
Santiago,2025,Autumn,12,,diatom,2025,Sao Miguel,True,True,matched,Santiago
Santiago,2008,Spring,3,156,macro,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2008,Summer,6,156,macro,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2008,Autumn,6,156,macro,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2009,Winter,9,156,macro,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2009,Summer,5,156,macro,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2010,Winter,13,156,macro,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2010,Summer,2,156,macro,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2011,Autumn,4,156,macro,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2012,Winter,4,156,macro,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2012,Spring,6,156,macro,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2012,Summer,3,156,macro,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2012,Autumn,4,156,macro,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2018,Spring,7,121.0,macro,2018,Sao Miguel,True,True,matched,Santiago
Santiago,2024,Winter,4,,macro,2024,Sao Miguel,True,True,matched,Santiago
Santiago,2024,Spring,3,,macro,2024,Sao Miguel,True,True,matched,Santiago
Santiago,2024,Summer,2,,macro,2024,Sao Miguel,True,True,matched,Santiago
Santiago,2024,Autumn,4,,macro,2024,Sao Miguel,True,True,matched,Santiago
Santiago,2025,Winter,1,,macro,2025,Sao Miguel,True,True,matched,Santiago
Santiago,2025,Spring,2,,macro,2025,Sao Miguel,True,True,matched,Santiago
Santiago,2025,Summer,3,,macro,2025,Sao Miguel,True,True,matched,Santiago
Santiago,2025,Autumn,5,,macro,2025,Sao Miguel,True,True,matched,Santiago
Santiago,2011,Spring,9,127,macrophyte,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2012,Summer,6,127,macrophyte,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2008,Spring,23,279,phyto,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2008,Autumn,23,279,phyto,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2009,Winter,21,279,phyto,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2009,Summer,14,279,phyto,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2010,Winter,25,279,phyto,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2010,Summer,15,279,phyto,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2011,Winter,14,279,phyto,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2011,Spring,19,279,phyto,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2011,Summer,17,279,phyto,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2011,Autumn,17,279,phyto,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2012,Winter,20,279,phyto,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2012,Spring,21,279,phyto,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2012,Summer,15,279,phyto,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2012,Autumn,8,279,phyto,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2018,Winter,19,,phyto,2018,Sao Miguel,True,True,matched,Santiago
Santiago,2018,Spring,21,,phyto,2018,Sao Miguel,True,True,matched,Santiago
Santiago,2018,Summer,23,,phyto,2018,Sao Miguel,True,True,matched,Santiago
Santiago,2018,Autumn,11,,phyto,2018,Sao Miguel,True,True,matched,Santiago
Santiago,2024,Winter,7,,phyto,2024,Sao Miguel,True,True,matched,Santiago
Santiago,2024,Spring,15,,phyto,2024,Sao Miguel,True,True,matched,Santiago
Santiago,2024,Summer,8,,phyto,2024,Sao Miguel,True,True,matched,Santiago
Santiago,2024,Autumn,8,,phyto,2024,Sao Miguel,True,True,matched,Santiago
Santiago,2025,Winter,5,,phyto,2025,Sao Miguel,True,True,matched,Santiago
Santiago,2025,Spring,6,,phyto,2025,Sao Miguel,True,True,matched,Santiago
Santiago,2025,Summer,5,,phyto,2025,Sao Miguel,True,True,matched,Santiago
Santiago,2025,Autumn,9,,phyto,2025,Sao Miguel,True,True,matched,Santiago
Santiago,2024,Winter,12,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Santiago
Santiago,2024,Spring,19,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Santiago
Santiago,2024,Summer,10,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Santiago
Santiago,2024,Autumn,10,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Santiago
Santiago,2025,Winter,8,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Santiago
Santiago,2025,Spring,8,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Santiago
Santiago,2025,Summer,6,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Santiago
Santiago,2025,Autumn,10,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Santiago
Santiago,2011,Summer,20,110,zoo,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2011,Autumn,15,110,zoo,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2012,Winter,15,110,zoo,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2012,Spring,11,110,zoo,historical,Sao Miguel,True,True,matched,Santiago
Santiago,2025,Spring,5,,zoo,2025,Sao Miguel,True,True,matched,Santiago
Sao Bras,2003,Autumn,29,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2004,Winter,42,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2004,Spring,28,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2004,Summer,35,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2005,Winter,10,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2005,Summer,29,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2006,Winter,21,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2006,Spring,22,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2006,Summer,21,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2007,Winter,34,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2008,Winter,39,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2008,Spring,27,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2008,Summer,36,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2008,Autumn,36,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2009,Winter,33,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2009,Autumn,33,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2010,Winter,40,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2010,Spring,42,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2010,Summer,35,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2010,Autumn,38,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2011,Winter,30,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2011,Spring,31,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2011,Summer,36,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2011,Autumn,27,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2012,Winter,42,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2012,Spring,37,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2012,Summer,30,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2012,Autumn,23,412,diatom,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2015,Autumn,47,,diatom,2015,Sao Miguel,True,True,matched,São Brás
Sao Bras,2016,Winter,31,,diatom,2016,Sao Miguel,True,True,matched,São Brás
Sao Bras,2016,Spring,32,,diatom,2016,Sao Miguel,True,True,matched,São Brás
Sao Bras,2016,Autumn,34,,diatom,2016,Sao Miguel,True,True,matched,São Brás
Sao Bras,2016,Autumn,31,,diatom,2016,Sao Miguel,True,True,matched,São Brás
Sao Bras,2017,Autumn,30,,diatom,2017_2018,Sao Miguel,True,True,matched,São Brás
Sao Bras,2018,Winter,18,,diatom,2017_2018,Sao Miguel,True,True,matched,São Brás
Sao Bras,2018,Spring,19,,diatom,2017_2018,Sao Miguel,True,True,matched,São Brás
Sao Bras,2018,Summer,22,,diatom,2017_2018,Sao Miguel,True,True,matched,São Brás
Sao Bras,2024,Winter,19,,diatom,2024,Sao Miguel,True,True,matched,São Brás
Sao Bras,2024,Spring,30,,diatom,2024,Sao Miguel,True,True,matched,São Brás
Sao Bras,2024,Summer,27,,diatom,2024,Sao Miguel,True,True,matched,São Brás
Sao Bras,2024,Autumn,39,,diatom,2024,Sao Miguel,True,True,matched,São Brás
Sao Bras,2025,Winter,34,,diatom,2025,Sao Miguel,True,True,matched,São Brás
Sao Bras,2025,Spring,30,,diatom,2025,Sao Miguel,True,True,matched,São Brás
Sao Bras,2025,Summer,31,,diatom,2025,Sao Miguel,True,True,matched,São Brás
Sao Bras,2025,Autumn,23,,diatom,2025,Sao Miguel,True,True,matched,São Brás
Sao Bras,2003,Autumn,6,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2004,Winter,1,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2004,Spring,5,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2004,Summer,2,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2005,Winter,12,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2005,Spring,14,156,macro,historical,Sao Miguel,True,True,matched,São Brás
